timestamp,index,detector,feature,value,expected_range,confidence,severity,technique,description,true_label
2023-05-10 03:00:00,3099,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8827.8,See rule definition,78,High,T0859 / T0855,Demand change of 400 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-11 02:00:00,3122,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8201.5,See rule definition,78,High,T0859 / T0855,Demand change of 366 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-11 04:00:00,3124,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8722.1,See rule definition,78,High,T0859 / T0855,Demand change of 400 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-12 04:00:00,3148,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8561.8,See rule definition,78,High,T0859 / T0855,Demand change of 480 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-13 00:00:00,3168,Isolation Forest,multi-feature,-0.5957,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5957. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-05-13 03:00:00,3171,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8442.0,See rule definition,78,High,T0859 / T0855,Demand change of 576 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-13 19:00:00,3187,Isolation Forest,multi-feature,-0.5779,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5779. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-05-14 01:00:00,3193,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8060.5,See rule definition,78,High,T0859 / T0855,Demand change of 445 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-14 04:00:00,3196,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9184.2,See rule definition,78,High,T0859 / T0855,Demand change of 855 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-15 03:00:00,3219,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9099.5,See rule definition,78,High,T0859 / T0855,Demand change of 557 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-16 01:00:00,3241,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9074.7,See rule definition,78,High,T0859 / T0855,Demand change of 572 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-16 02:00:00,3242,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8434.0,See rule definition,78,High,T0859 / T0855,Demand change of 641 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-16 03:00:00,3243,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9206.6,See rule definition,78,High,T0859 / T0855,Demand change of 773 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-17 02:00:00,3266,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8347.6,See rule definition,78,High,T0859 / T0855,Demand change of 341 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-17 03:00:00,3267,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8710.0,See rule definition,78,High,T0859 / T0855,Demand change of 362 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-17 04:00:00,3268,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9178.6,See rule definition,78,High,T0859 / T0855,Demand change of 469 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-18 02:00:00,3290,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8422.3,See rule definition,78,High,T0859 / T0855,Demand change of 474 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-18 03:00:00,3291,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7992.7,See rule definition,78,High,T0859 / T0855,Demand change of 430 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-18 04:00:00,3292,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9030.9,See rule definition,78,High,T0859 / T0855,Demand change of 1038 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-19 01:00:00,3313,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7618.3,See rule definition,78,High,T0859 / T0855,Demand change of 500 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-19 03:00:00,3315,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8338.0,See rule definition,78,High,T0859 / T0855,Demand change of 424 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-20 01:00:00,3337,Isolation Forest,multi-feature,-0.5974,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5974. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-05-20 02:00:00,3338,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8178.5,See rule definition,78,High,T0859 / T0855,Demand change of 307 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-20 03:00:00,3339,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8708.1,See rule definition,78,High,T0859 / T0855,Demand change of 530 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-21 03:00:00,3363,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8475.3,See rule definition,78,High,T0859 / T0855,Demand change of 380 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-21 04:00:00,3364,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8979.6,See rule definition,78,High,T0859 / T0855,Demand change of 504 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-22 03:00:00,3387,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9034.1,See rule definition,78,High,T0859 / T0855,Demand change of 456 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-22 04:00:00,3388,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9555.9,See rule definition,78,High,T0859 / T0855,Demand change of 522 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-22 21:00:00,3405,Isolation Forest,multi-feature,-0.5818,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5818. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-05-23 01:00:00,3409,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8976.4,See rule definition,78,High,T0859 / T0855,Demand change of 466 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-23 02:00:00,3410,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8662.4,See rule definition,78,High,T0859 / T0855,Demand change of 314 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-23 03:00:00,3411,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8993.0,See rule definition,78,High,T0859 / T0855,Demand change of 331 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-23 04:00:00,3412,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9791.9,See rule definition,78,High,T0859 / T0855,Demand change of 799 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-24 02:00:00,3434,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8963.4,See rule definition,78,High,T0859 / T0855,Demand change of 593 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-24 04:00:00,3436,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9288.8,See rule definition,78,High,T0859 / T0855,Demand change of 302 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-25 04:00:00,3460,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9153.9,See rule definition,78,High,T0859 / T0855,Demand change of 877 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-26 01:00:00,3481,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7379.3,See rule definition,78,High,T0859 / T0855,Demand change of 356 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-26 02:00:00,3482,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7960.4,See rule definition,78,High,T0859 / T0855,Demand change of 581 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-26 03:00:00,3483,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8298.2,See rule definition,78,High,T0859 / T0855,Demand change of 338 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-27 02:00:00,3506,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8192.0,See rule definition,78,High,T0859 / T0855,Demand change of 495 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-27 04:00:00,3508,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8904.4,See rule definition,78,High,T0859 / T0855,Demand change of 485 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-27 14:00:00,3518,Isolation Forest,multi-feature,-0.5938,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5938. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-05-28 00:00:00,3528,Isolation Forest,multi-feature,-0.6091,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.6091. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-05-28 01:00:00,3529,Isolation Forest,multi-feature,-0.608,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.6080. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-05-28 02:00:00,3530,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8732.5,See rule definition,78,High,T0859 / T0855,Demand change of 654 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-28 03:00:00,3531,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9098.5,See rule definition,78,High,T0859 / T0855,Demand change of 366 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-28 21:00:00,3549,Isolation Forest,multi-feature,-0.576,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5760. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-05-29 01:00:00,3553,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9032.8,See rule definition,78,High,T0859 / T0855,Demand change of 460 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-29 02:00:00,3554,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8438.2,See rule definition,78,High,T0859 / T0855,Demand change of 595 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-29 03:00:00,3555,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9058.1,See rule definition,78,High,T0859 / T0855,Demand change of 620 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-29 04:00:00,3556,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9559.9,See rule definition,78,High,T0859 / T0855,Demand change of 502 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-30 04:00:00,3580,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9858.7,See rule definition,78,High,T0859 / T0855,Demand change of 942 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-31 02:00:00,3602,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8965.2,See rule definition,78,High,T0859 / T0855,Demand change of 665 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-05-31 04:00:00,3604,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9368.1,See rule definition,78,High,T0859 / T0855,Demand change of 499 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-06-01 01:00:00,3625,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7918.0,See rule definition,78,High,T0859 / T0855,Demand change of 464 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-06-01 03:00:00,3627,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8666.5,See rule definition,78,High,T0859 / T0855,Demand change of 561 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-06-02 02:00:00,3650,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8138.7,See rule definition,78,High,T0859 / T0855,Demand change of 329 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-06-02 03:00:00,3651,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8448.7,See rule definition,78,High,T0859 / T0855,Demand change of 310 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-06-02 04:00:00,3652,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8801.2,See rule definition,78,High,T0859 / T0855,Demand change of 353 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-06-03 01:00:00,3673,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8130.3,See rule definition,78,High,T0859 / T0855,Demand change of 424 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-06-03 03:00:00,3675,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8482.4,See rule definition,78,High,T0859 / T0855,Demand change of 321 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-06-03 04:00:00,3676,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8866.2,See rule definition,78,High,T0859 / T0855,Demand change of 384 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
